Index,Date,pressure,temperatureMin,temperatureLow,temperatureMax,temperatureHigh,cloudCover,windSpeed,precipProbability,windGust,windBearing,uvIndex,precipIntensityMax,precipIntensity,ozone,visibility,moonPhase,class
376,10/9/2019,1010.5,75.65,74.77,89.96,89.96,0.77,4.54,0.84,8.1,108,6,0.088,0.0154,263.7,9.435,0.37,1
377,10/9/2019,1010.4,76.24,74.74,90.15,90.15,0.77,5.01,0.88,8.07,91,6,0.0753,0.0156,263.5,9.102,0.37,0
378,10/10/2019,1010.3,74.42,73.96,84.33,84.33,0.81,5.89,0.9,12.58,114,5,0.0269,0.0057,267,9.57,0.4,1
379,10/10/2019,1010.4,74.32,74.05,84.55,84.55,0.79,5.93,0.89,11.27,113,5,0.0298,0.0056,267.2,9.532,0.4,1
380,10/10/2019,1010.4,74.39,74.01,84.43,84.43,0.8,5.89,0.9,12.58,114,5,0.0286,0.0057,267.1,9.504,0.4,1
381,10/10/2019,1010.3,74.13,73.78,84.45,84.45,0.79,5.9,0.9,12.45,113,5,0.031,0.0058,267.2,9.499,0.4,1
382,10/10/2019,1009.9,73.97,73.69,84.42,84.42,0.79,5.96,0.9,12.81,112,5,0.0299,0.0058,267.3,9.585,0.4,1
383,10/10/2019,1009.9,74.63,74.26,84.05,84.05,0.8,5.9,0.9,12.53,114,5,0.0296,0.0057,267.1,9.498,0.4,0
384,10/10/2019,1010.4,74.48,73.99,84.42,84.42,0.81,5.89,0.89,12.68,114,5,0.0271,0.0055,267,9.489,0.4,1
385,10/10/2019,1010,74.77,74.31,83.99,83.99,0.8,5.98,0.9,13.2,111,5,0.0266,0.0052,267.2,9.43,0.4,0
386,10/10/2019,1010,74.74,74.41,83.96,83.96,0.79,6.1,0.9,13.78,107,6,0.0245,0.0051,267.4,9.269,0.4,0
387,10/11/2019,1009.9,73.96,74.27,89.22,89.22,0.29,4.37,0.2,8.42,96,8,0.0024,0.0007,273,10,0.43,1
388,10/11/2019,1009.9,74.05,74.49,89.42,89.42,0.28,4.24,0.2,7.95,91,8,0.0027,0.0008,273.1,10,0.43,1
389,10/11/2019,1009.9,74.01,74.39,89.25,89.25,0.29,4.37,0.2,8.3,95,8,0.0025,0.0007,273,10,0.43,1
390,10/11/2019,1009.9,73.78,74,89.66,89.66,0.28,4.3,0.21,8.07,92,8,0.0029,0.0008,273.1,10,0.43,1
391,10/11/2019,1009.6,73.69,74.03,89.76,89.76,0.27,4.17,0.2,7.79,89,8,0.0028,0.0008,273.1,10,0.43,0
392,10/11/2019,1009.6,74.26,74.58,89.19,89.19,0.29,4.34,0.2,8.22,94,8,0.0027,0.0008,273,10,0.43,0
393,10/11/2019,1009.9,73.99,74.31,89.27,89.27,0.3,4.4,0.2,8.45,97,8,0.0023,0.0007,273,10,0.43,0
394,10/11/2019,1009.6,74.31,74.92,89.53,89.53,0.31,4.16,0.2,7.93,92,8,0.0023,0.0007,273.1,10,0.43,1
395,10/11/2019,1009.6,74.41,75.37,89.94,89.94,0.33,3.85,0.2,7.42,83,8,0.0025,0.0007,273.2,10,0.43,0
396,10/12/2019,1010.2,74.36,74.07,90.83,90.83,0.21,4.05,0.11,9.09,37,9,0.0026,0.0006,273.4,10,0.46,1
397,10/12/2019,1010.2,74.49,74.25,90.92,90.92,0.21,4.01,0.11,9,35,9,0.0035,0.0007,273.5,10,0.46,1
398,10/12/2019,1010.2,74.39,74.09,90.83,90.83,0.21,4.07,0.11,9.24,36,9,0.0027,0.0006,273.4,10,0.46,1
399,10/12/2019,1010.2,74,74.07,91.25,91.25,0.21,4.04,0.11,9.25,34,9,0.0033,0.0007,273.5,10,0.46,1
400,10/12/2019,1010.1,73.95,74.15,91.26,91.26,0.21,3.86,0.16,8.24,37,9,0.0048,0.0008,273.6,10,0.46,1
401,10/12/2019,1010,74.5,74.43,90.68,90.68,0.21,3.94,0.14,8.57,37,9,0.0036,0.0007,273.5,10,0.46,0
402,10/12/2019,1010.2,74.4,74.08,90.85,90.85,0.21,4.1,0.11,9.26,37,9,0.0023,0.0006,273.4,10,0.46,0
403,10/12/2019,1010,74.92,74.95,90.81,90.81,0.21,3.94,0.11,8.76,36,9,0.0033,0.0006,273.6,10,0.46,0
404,10/12/2019,1010.1,75.32,75.76,90.92,90.92,0.23,3.64,0.17,7.67,37,8,0.0053,0.0008,273.8,10,0.46,1
405,10/13/2019,1010.5,74.07,72.36,91.6,91.6,0.03,5.44,0,13.98,355,9,0,0,271.5,10,0.49,1
406,10/13/2019,1010.5,74.25,72.36,91.43,91.43,0.04,5.31,0,14.12,353,9,0,0,271.6,10,0.49,1
407,10/13/2019,1010.4,74.09,72.36,91.53,91.53,0.03,5.45,0,14.25,355,9,0,0,271.5,10,0.49,1
408,10/13/2019,1010.4,74.07,72.09,91.76,91.76,0.03,5.42,0,14.57,355,9,0,0,271.6,10,0.49,1
409,10/13/2019,1010.5,74.16,72.05,91.64,91.64,0.04,5.37,0,14.01,354,9,0,0,271.8,10,0.49,0
410,10/13/2019,1010.5,74.43,72.65,91.4,91.4,0.03,5.34,0,14.39,353,9,0,0,271.5,10,0.49,0
411,10/13/2019,1010.5,74.08,72.41,91.62,91.62,0.03,5.39,0,14.04,353,9,0,0,271.4,10,0.49,1
412,10/13/2019,1010.5,74.95,73.15,91.2,91.2,0.07,5.37,0,13.23,353,9,0,0,271.9,10,0.49,1
413,10/13/2019,1010.5,75.76,73.76,90.75,90.75,0.11,5.18,0,12.16,351,9,0,0,272.2,10,0.49,0
414,10/14/2019,1011.1,72.36,73.3,92.02,92.02,0.48,5.81,0.01,11.03,332,7,0.0002,0,268.6,10,0.52,1
415,10/14/2019,1011.1,72.36,73.1,91.85,91.85,0.46,5.76,0.01,10.92,331,7,0.0002,0,268.6,10,0.52,1
416,10/14/2019,1011.1,72.36,72.73,91.95,91.95,0.48,5.75,0.01,10.95,332,7,0.0002,0,268.6,10,0.52,1
417,10/14/2019,1011.1,72.09,72.36,92.15,92.15,0.48,5.77,0.01,10.72,331,7,0.0002,0,268.6,10,0.52,1
418,10/14/2019,1011.2,72.05,72.3,92.03,92.03,0.45,5.7,0.01,10.47,330,7,0.0002,0,268.6,10,0.52,0
419,10/14/2019,1011.2,72.65,73.34,91.97,91.97,0.48,5.82,0.01,11.09,332,7,0.0002,0,268.6,10,0.52,0
420,10/14/2019,1011.1,72.41,73.29,92.06,92.06,0.49,5.79,0.01,11.37,333,7,0.0002,0,268.6,10,0.52,1
421,10/14/2019,1011.2,73.15,73.33,91.72,91.72,0.44,5.51,0.01,11.11,328,7,0.0002,0,268.5,10,0.52,1
422,10/14/2019,1011.2,73.76,74.05,91.18,91.18,0.38,5.3,0.01,10.87,322,7,0.0002,0,268.5,10,0.52,0
423,10/15/2019,1011.8,73.3,75.26,92.23,92.23,0.38,3.8,0.03,6.93,316,8,0.0003,0.0001,269.7,10,0.55,1
424,10/15/2019,1011.8,73.1,75.17,92.21,92.21,0.35,3.74,0.03,7.2,322,8,0.0003,0.0001,269.6,10,0.55,1
425,10/15/2019,1011.8,72.73,75.23,92.23,92.23,0.36,3.79,0.03,11.03,319,8,0.0003,0.0001,269.6,10,0.55,1
426,10/15/2019,1011.8,72.73,74.82,92.48,92.48,0.36,3.78,0.03,7.42,322,8,0.0003,0.0001,269.7,10,0.55,1
427,10/15/2019,1011.8,72.3,74.68,92.42,92.42,0.34,3.74,0.03,10.49,323,8,0.0003,0.0001,269.5,10,0.55,0
428,10/15/2019,1011.8,73.34,75.46,92.15,92.15,0.36,3.77,0.03,7.17,320,8,0.0003,0.0001,269.7,10,0.55,1
429,10/15/2019,1011.8,73.29,75.36,92.33,92.33,0.38,3.76,0.03,6.99,315,8,0.0003,0.0001,269.7,10,0.55,1
430,10/15/2019,1011.8,73.33,75.76,92.2,92.2,0.34,3.67,0.03,11.23,328,8,0.0003,0.0001,269.5,10,0.55,1
431,10/15/2019,1011.8,74.05,76.04,91.95,91.95,0.31,3.55,0.03,6.44,346,8,0.0003,0.0001,269.5,10,0.55,0
432,10/16/2019,1012.2,75.26,75.53,89.99,89.99,0.65,3.48,0.1,6.12,144,5,0.0057,0.0009,269.3,10,0.59,1
433,10/16/2019,1012.2,75.17,75.42,89.66,89.66,0.65,3.47,0.11,5.84,128,5,0.0088,0.0013,269.3,10,0.59,1
434,10/16/2019,1012.2,75.27,75.51,89.92,89.92,0.65,3.47,0.1,6.03,136,5,0.0058,0.0009,269.3,10,0.59,1
435,10/16/2019,1012.2,74.85,75.31,89.98,89.98,0.66,3.46,0.1,5.96,151,5,0.0055,0.0009,269.3,10,0.59,1
436,10/16/2019,1012.1,74.68,75.1,89.65,89.65,0.65,3.49,0.12,5.75,141,5,0.0098,0.0015,269.2,10,0.59,0
437,10/16/2019,1012.2,75.45,75.78,89.95,89.95,0.66,3.49,0.1,5.95,150,5,0.0056,0.0009,269.3,10,0.59,0
438,10/16/2019,1012.2,75.36,75.54,90.03,90.03,0.64,3.51,0.1,6.22,135,5,0.0063,0.0009,269.3,10,0.59,1
439,10/16/2019,1012.1,75.76,75.74,88.84,88.84,0.61,3.65,0.14,5.78,128,5,0.0152,0.0019,269.2,10,0.59,1
440,10/16/2019,1012.1,76.04,75.73,87.99,87.99,0.58,3.84,0.17,7.89,128,5,0.0237,0.0029,269.1,10,0.59,1
441,10/17/2019,1012.3,75.53,75.69,91.67,91.67,0.5,3.32,0.08,7.86,8,8,0.002,0.0003,271.6,10,0.62,1
442,10/17/2019,1012.3,75.42,75.62,91.31,91.31,0.48,3.32,0.07,7.93,6,8,0.0015,0.0003,271.6,10,0.62,1
443,10/17/2019,1012.3,75.51,75.65,91.57,91.57,0.49,3.34,0.07,8,8,8,0.0018,0.0003,271.6,10,0.62,1
444,10/17/2019,1012.3,75.32,75.39,91.62,91.62,0.49,3.36,0.07,8.05,5,8,0.0016,0.0003,271.6,10,0.62,1
445,10/17/2019,1012.1,75.11,75.3,91.61,91.61,0.49,3.29,0.07,7.85,6,8,0.0014,0.0003,271.6,10,0.62,0
446,10/17/2019,1012.2,75.78,75.9,91.21,91.21,0.49,3.36,0.07,8.03,5,8,0.0017,0.0003,271.6,10,0.62,0
447,10/17/2019,1012.3,75.54,75.69,91.43,91.43,0.49,3.37,0.07,8.02,6,8,0.0019,0.0003,271.6,10,0.62,1
448,10/17/2019,1012.1,75.74,76.15,91.38,91.38,0.44,3.23,0.07,7.89,12,8,0.0015,0.0003,271.6,10,0.62,0
449,10/17/2019,1012.1,75.73,76.52,91.39,91.39,0.4,3.01,0.07,7.5,22,8,0.0017,0.0003,271.6,10,0.62,1
450,10/18/2019,1011.9,75.69,75.42,91.68,91.68,0.51,4.05,0.48,10.29,351,8,0.1284,0.0123,268.2,9.18,0.65,1
451,10/18/2019,1011.9,75.62,75.35,91.86,91.86,0.47,4.06,0.46,10.59,351,8,0.1177,0.0108,268.2,9.287,0.65,1
452,10/18/2019,1011.9,75.65,75.39,91.64,91.64,0.5,4.06,0.47,10.44,351,8,0.1268,0.0119,268.2,9.168,0.65,1
453,10/18/2019,1011.9,75.39,75.17,92.05,92.05,0.49,4.11,0.46,10.48,350,8,0.1227,0.0112,268.2,9.241,0.65,1
454,10/18/2019,1011.7,75.3,75.1,92.27,92.27,0.45,4.07,0.45,10.61,350,8,0.1126,0.0103,268.3,9.372,0.65,1
455,10/18/2019,1011.7,75.9,75.68,91.6,91.6,0.5,4.08,0.47,10.46,351,8,0.1254,0.0117,268.2,9.199,0.65,0
456,10/18/2019,1012,75.69,75.42,91.67,91.67,0.52,4.12,0.51,10.45,356,8,0.1251,0.0121,268.7,9.068,0.65,0
457,10/18/2019,1011.6,76.15,76,91.95,91.95,0.44,3.84,0.47,10.83,356,8,0.1154,0.0109,268.3,9.152,0.65,1
458,10/18/2019,1011.7,76.52,75.8,92.47,92.47,0.34,3.62,0.45,11.04,1,8,0.0981,0.0093,268.4,9.288,0.65,0
459,10/19/2019,1012.5,75.39,74.04,93.76,93.76,0.34,4.89,0.06,16.74,352,7,0.0009,0.0003,265.9,10,0.68,1
460,10/19/2019,1012.4,75.35,73.96,93.7,93.7,0.31,4.88,0.05,16.58,353,7,0.0004,0.0002,266,10,0.68,1
461,10/19/2019,1012.4,75.39,74.03,93.75,93.75,0.3,4.88,0.05,16.81,354,7,0.0004,0.0002,266,10,0.68,1
462,10/19/2019,1012.4,75.17,73.93,93.99,93.99,0.31,4.92,0.05,16.58,354,7,0.0004,0.0002,266,10,0.68,1
463,10/19/2019,1012.4,75.1,73.84,93.9,93.9,0.32,4.9,0.05,16.35,353,7,0.0004,0.0002,266,10,0.68,0
464,10/19/2019,1012.4,75.66,74.25,93.66,93.66,0.35,4.9,0.06,16.73,352,7,0.0004,0.0002,265.9,10,0.68,1
465,10/19/2019,1012.4,75.45,74.12,93.86,93.86,0.3,4.84,0.05,17.03,355,7,0.0004,0.0002,266,10,0.68,1
466,10/19/2019,1012.4,76,74.75,93.7,93.7,0.32,4.68,0.05,17.04,353,7,0.0004,0.0002,266,10,0.68,1
467,10/19/2019,1012.4,76.32,75.34,93.47,93.47,0.36,4.51,0.05,16.69,348,7,0.0004,0.0002,265.9,10,0.68,1
468,10/20/2019,1012,74.07,76,92.71,92.71,0.11,6.13,0.02,16.18,342,8,0.0004,0.0001,264.7,10,0.72,1
469,10/20/2019,1012.1,73.93,75.91,92.67,92.67,0.11,6,0.02,16.11,342,8,0.0004,0.0001,264.6,10,0.72,1
470,10/20/2019,1012.1,74,75.95,92.67,92.67,0.11,6.05,0.02,16.35,343,8,0.0004,0.0001,264.6,10,0.72,1
471,10/20/2019,1012,73.93,75.77,92.91,92.91,0.11,6.11,0.02,16.19,342,8,0.0004,0.0001,264.7,10,0.72,1
472,10/20/2019,1012.1,73.82,75.66,92.88,92.88,0.11,5.98,0.02,15.8,341,8,0.0004,0.0001,264.5,10,0.72,0
473,10/20/2019,1012.1,74.28,76.29,92.56,92.56,0.11,6.12,0.02,16.31,342,8,0.0004,0.0001,264.7,10,0.72,1
474,10/20/2019,1012,74.12,76.03,92.77,92.77,0.11,6.14,0.02,16.52,342,8,0.0004,0.0001,264.7,10,0.72,1
475,10/20/2019,1012.1,74.72,76.52,92.71,92.71,0.13,5.93,0.02,16.55,341,8,0.0004,0.0001,264.5,10,0.72,1
476,10/20/2019,1012.1,75.36,76.4,92.68,92.68,0.14,5.81,0.02,15.98,338,8,0.0004,0.0001,264.6,10,0.72,0
477,10/21/2019,1010.5,76,75.74,91.92,91.92,0.21,6.48,0.07,10.97,328,9,0.0008,0.0001,265.7,10,0.75,1
478,10/21/2019,1010.5,75.95,75.75,91.83,91.83,0.19,6.44,0.07,10.64,327,9,0.0006,0.0001,265.5,10,0.75,1
479,10/21/2019,1010.5,75.98,75.73,91.88,91.88,0.21,6.49,0.07,11.02,328,9,0.0008,0.0001,265.6,10,0.75,1
480,10/21/2019,1010.5,75.77,75.6,92.15,92.15,0.2,6.46,0.07,10.63,328,9,0.0007,0.0001,265.6,10,0.75,1
481,10/21/2019,1010.5,75.63,75.57,92.07,92.07,0.18,6.4,0.07,10.3,327,9,0.0005,0.0001,265.4,10,0.75,0
482,10/21/2019,1010.5,76.29,76.03,91.65,91.65,0.21,6.48,0.07,10.88,328,9,0.0007,0.0001,265.6,10,0.75,0
483,10/21/2019,1010.5,76.03,75.79,91.96,91.96,0.22,6.52,0.07,11.36,328,9,0.0009,0.0001,265.7,10,0.75,1
484,10/21/2019,1010.5,76.42,76.39,91.67,91.67,0.19,6.42,0.07,11.34,326,9,0.0007,0.0001,265.5,10,0.75,1
485,10/21/2019,1010.5,76.84,76.8,91.54,91.54,0.16,6.17,0.09,9.3,322,9,0.0005,0.0001,265.3,9.998,0.75,0
486,10/22/2019,1009.3,75.74,74.74,90.51,90.51,0.29,4.19,0.59,7.18,306,8,0.0299,0.0033,265.6,9.759,0.79,1
487,10/22/2019,1009.2,75.75,74.67,90.39,90.39,0.28,4.18,0.55,7.23,302,8,0.0247,0.0026,265.5,9.84,0.79,1
488,10/22/2019,1009.3,75.73,74.7,90.47,90.47,0.3,4.17,0.58,7.19,306,8,0.0287,0.0031,265.6,9.765,0.79,1
489,10/22/2019,1009.3,75.6,74.55,90.72,90.72,0.27,4.19,0.52,7.15,309,8,0.0241,0.0027,265.6,9.806,0.79,1
490,10/22/2019,1009,75.57,74.48,90.6,90.6,0.27,4.21,0.54,7.38,300,8,0.0228,0.0024,265.5,9.879,0.79,1
491,10/22/2019,1009,76.03,74.98,90.32,90.32,0.29,4.16,0.53,7.07,311,8,0.0254,0.0028,265.6,9.779,0.79,0
492,10/22/2019,1009.3,75.79,74.75,90.6,90.6,0.32,4.12,0.59,7.22,307,8,0.0302,0.0033,265.6,9.736,0.79,0
493,10/22/2019,1009.1,76.39,75.3,90.45,90.45,0.35,3.93,0.5,7.15,308,8,0.0221,0.0024,265.5,9.778,0.79,0
494,10/22/2019,1009.1,76.8,75.78,90.36,90.36,0.38,3.79,0.44,7.57,298,7,0.0163,0.0018,265.3,9.803,0.79,0
495,10/23/2019,1008.9,74.72,71.58,90.64,90.64,0.46,4.23,0.06,11.61,341,8,0.0003,0.0001,261.9,10,0.83,1
496,10/23/2019,1008.9,74.67,71.21,90.49,90.49,0.46,4.18,0.05,11.89,337,8,0.0003,0.0001,261.8,10,0.83,1
497,10/23/2019,1008.9,74.7,71.4,90.62,90.62,0.46,4.24,0.05,11.8,336,8,0.0003,0.0001,261.9,10,0.83,1
498,10/23/2019,1008.9,74.58,71.02,90.79,90.79,0.46,4.24,0.05,12.13,334,8,0.0003,0.0001,261.8,10,0.83,1
499,10/23/2019,1008.9,74.45,70.87,90.59,90.59,0.45,4.16,0.05,11.91,342,8,0.0003,0.0001,261.8,10,0.83,1
500,10/23/2019,1008.9,74.98,71.41,90.37,90.37,0.46,4.25,0.05,11.94,340,8,0.0003,0.0001,261.8,10,0.83,0
501,10/23/2019,1008.9,74.75,71.54,90.69,90.69,0.46,4.24,0.05,11.62,337,8,0.0003,0.0001,261.9,10,0.83,0
502,10/23/2019,1008.9,75.32,71.61,89.86,89.86,0.47,4,0.05,11.31,344,8,0.0003,0.0001,261.8,10,0.83,1
503,10/23/2019,1008.9,75.8,71.79,88.98,88.98,0.49,3.66,0.05,10.93,359,7,0.0003,0.0001,261.7,10,0.83,1
504,10/24/2019,1011.4,70.69,69.16,80.13,74.56,1,10.75,0.98,21.12,9,5,0.0305,0.0113,261.4,8.821,0.86,1
505,10/24/2019,1011.4,70.38,69.06,79.95,74.46,0.99,10.52,0.98,20.93,9,5,0.035,0.0132,261.5,8.488,0.86,1
506,10/24/2019,1011.3,70.54,69.2,80.11,74.55,1,10.68,0.98,21.12,9,5,0.0319,0.0116,261.6,8.726,0.86,1
507,10/24/2019,1011.3,70.17,68.71,80.45,73.9,0.99,10.65,0.98,21.15,9,5,0.0343,0.0127,261.6,8.521,0.86,1
508,10/24/2019,1010.8,69.94,68.56,80.26,73.88,0.99,10.46,0.98,20.83,10,5,0.0365,0.014,261.5,8.401,0.86,1
509,10/24/2019,1010.8,70.83,69.34,80.7,73.82,0.99,10.67,0.98,21.14,9,5,0.0328,0.012,261.6,8.649,0.86,0
510,10/24/2019,1011.3,70.63,69.3,80.23,74.68,1,10.69,0.97,21.08,9,5,0.0303,0.0108,261.6,8.846,0.86,0
511,10/24/2019,1010.9,70.59,69.35,80.65,74.19,0.98,10.19,0.98,20.61,9,5,0.0341,0.0131,261.2,8.354,0.86,1
512,10/24/2019,1010.9,70.06,69.32,80.33,74.48,0.97,9.57,0.99,20.08,9,5,0.0381,0.0149,261.3,7.604,0.86,1
513,10/25/2019,1010.6,69.25,73.16,82.44,82.44,0.98,8.99,0.98,19.8,57,5,0.1428,0.0339,262.5,7.214,0.9,1
514,10/25/2019,1010.6,69.06,72.93,82.03,82.03,0.97,9.11,0.98,19.9,56,5,0.1495,0.0387,262.5,7.132,0.9,1
515,10/25/2019,1010.6,69.2,73.12,82.32,82.32,0.98,9.03,0.98,19.83,57,5,0.1433,0.0346,262.5,7.202,0.9,1
516,10/25/2019,1010.5,68.64,72.85,81.95,81.95,0.97,9.04,0.98,19.88,59,5,0.1463,0.0366,262.2,7.153,0.9,1
517,10/25/2019,1010.2,68.56,72.73,81.65,81.65,0.97,9.15,0.99,19.93,56,5,0.1542,0.0411,262.5,7.09,0.9,0
518,10/25/2019,1010.2,69.34,73.35,81.47,81.47,0.97,9.05,0.98,19.85,57,5,0.1441,0.0354,262.5,7.184,0.9,1
519,10/25/2019,1010.6,69.3,73.18,82.45,82.45,0.98,8.99,0.98,19.81,56,5,0.143,0.033,262.5,7.241,0.9,0
520,10/25/2019,1010.2,69.41,73.49,81.04,81.04,0.96,9.05,0.98,19.86,58,5,0.1499,0.0382,262.5,7.136,0.9,1
521,10/25/2019,1010.2,69.32,73.14,80.26,80.26,0.93,9.07,0.99,19.93,60,5,0.1743,0.0453,262.6,6.661,0.9,0
522,10/26/2019,1010.7,73.51,72.6,82.76,82.76,0.81,7.09,1,26.09,231,5,0.1389,0.0448,258.9,8.917,0.94,1
523,10/26/2019,1010.7,73.01,72.6,82.25,82.25,0.82,7.02,1,23.27,232,5,0.1399,0.0447,258.9,9.35,0.94,1
524,10/26/2019,1010.7,73.25,72.61,82.63,82.63,0.82,7.11,1,25.35,232,5,0.1408,0.045,258.9,9.245,0.94,1
525,10/26/2019,1010.7,72.94,72.3,81.89,81.89,0.82,7.12,1,25.15,232,5,0.1505,0.0462,258.9,9.385,0.94,1
526,10/26/2019,1010.3,72.86,72.21,81.47,81.47,0.83,6.99,1,22.28,232,5,0.1403,0.0442,258.9,9.422,0.94,1
527,10/26/2019,1010.3,73.67,72.89,82.08,82.08,0.82,7.12,1,25.3,232,5,0.1448,0.0455,258.9,9.302,0.94,0
528,10/26/2019,1010.7,73.38,72.62,82.82,82.82,0.81,7.09,1,25.33,231,5,0.1318,0.044,258.8,9.107,0.94,0
529,10/26/2019,1010.3,73.72,72.77,81.21,81.21,0.82,6.79,1,20.7,231,5,0.1204,0.0427,258.8,8.929,0.94,1
530,10/26/2019,1010.3,73.59,72.46,79.67,79.67,0.84,6.46,1,15.64,231,5,0.1685,0.0398,258.7,8.513,0.94,1
531,10/27/2019,1011.6,72.6,69.99,84.55,84.55,0.57,3.69,0.23,13.86,313,7,0.0052,0.0002,255.1,10,0.98,1
532,10/27/2019,1011.6,72.6,69.86,84.45,84.45,0.56,3.76,0.22,13.98,313,7,0.0034,0.0002,255,10,0.98,1
533,10/27/2019,1011.6,72.61,69.96,84.49,84.49,0.56,3.69,0.23,13.92,313,7,0.0045,0.0002,255.1,10,0.98,1
534,10/27/2019,1011.6,72.3,69.52,84.16,84.16,0.56,3.65,0.07,13.94,311,7,0.0006,0.0001,255.1,10,0.98,1
535,10/27/2019,1011.6,72.21,69.38,84.19,84.19,0.56,3.8,0.21,13.99,313,7,0.0029,0.0002,255,10,0.98,0
536,10/27/2019,1011.6,72.89,70.09,83.87,83.87,0.56,3.7,0.22,13.93,313,7,0.0042,0.0002,255.1,10,0.98,0
537,10/27/2019,1011.6,72.62,70,84.68,84.68,0.57,3.66,0.23,13.93,314,7,0.0051,0.0002,255.1,10,0.98,1
538,10/27/2019,1011.6,72.77,70.13,84.24,84.24,0.56,3.93,0.22,14.09,313,7,0.0037,0.0002,255,10,0.98,1
539,10/27/2019,1011.6,72.46,70.2,84.31,84.31,0.57,4.34,0.2,14.19,312,7,0.0025,0.0002,254.9,10,0.98,0
540,10/28/2019,1012,69.99,70.08,87.26,87.26,0.28,5.96,0.05,13.8,333,8,0.0003,0.0001,258.1,10,0.02,1
541,10/28/2019,1012,69.86,70.02,87.03,87.03,0.32,5.86,0.05,14.53,332,8,0.0003,0.0001,258,10,0.02,1
542,10/28/2019,1012,69.96,70.09,87.19,87.19,0.28,5.93,0.05,14.02,333,8,0.0003,0.0001,258.1,10,0.02,1
543,10/28/2019,1012,69.54,69.57,87.27,87.27,0.29,5.93,0.05,14.47,332,8,0.0003,0.0001,258,10,0.02,1
544,10/28/2019,1012,69.37,69.01,87.05,87.05,0.33,5.86,0.05,14.82,331,8,0.0003,0.0001,257.9,10,0.02,1
545,10/28/2019,1012,70.09,70.07,86.68,86.68,0.29,5.93,0.05,14.2,332,8,0.0003,0.0001,258.1,10,0.02,0
546,10/28/2019,1012,70,70.15,87.32,87.32,0.28,5.91,0.05,13.71,333,8,0.0003,0.0001,258.1,10,0.02,1
547,10/28/2019,1012,70.13,70.24,86.54,86.54,0.33,5.69,0.05,14.11,330,8,0.0003,0.0001,257.9,10,0.02,1
548,10/28/2019,1012,70.21,70.1,86.17,86.17,0.38,5.52,0.05,14.63,326,8,0.0003,0.0001,257.7,10,0.02,1
549,10/29/2019,1011.9,70.08,71.09,88.09,88.09,0.31,4.38,0.04,9.32,292,7,0.0002,0.0001,261.8,10,0.05,1
550,10/29/2019,1012.1,69.6,71.08,87.98,87.98,0.35,3.9,0.04,8.99,291,6,0.0002,0.0001,261.9,10,0.05,1
551,10/29/2019,1012.1,69.64,71.14,88.21,88.21,0.35,3.89,0.03,9.38,293,6,0.0002,0.0001,261.8,10,0.05,1
552,10/29/2019,1011.9,69.57,70.67,87.84,87.84,0.32,4.34,0.04,9.18,292,7,0.0002,0.0001,261.9,10,0.05,1
553,10/29/2019,1011.9,69.46,70.58,87.65,87.65,0.33,4.31,0.05,8.71,290,7,0.0002,0.0001,261.9,10,0.05,1
554,10/29/2019,1011.9,70.07,71.28,87.51,87.51,0.32,4.34,0.04,9.32,292,7,0.0002,0.0001,261.8,10,0.05,0
555,10/29/2019,1012.1,69.68,71.22,88.47,88.47,0.36,3.86,0.03,9.57,293,6,0.0002,0.0001,261.8,10,0.05,1
556,10/29/2019,1011.9,70.24,71.65,87.72,87.72,0.33,4.23,0.04,9.07,288,7,0.0002,0.0001,261.9,10,0.05,1
557,10/29/2019,1011.9,70.38,71.86,87.41,87.41,0.34,4.16,0.05,8.32,282,7,0.0002,0.0001,261.9,10,0.05,1
558,10/30/2019,1011,71.09,71.12,89.38,89.38,0.43,3.38,0.04,8.31,293,7,0.0002,0.0001,261.4,10,0.09,1
559,10/30/2019,1011.1,71.08,71.31,89.22,89.22,0.41,3.24,0.04,7.67,300,7,0.0002,0.0001,261.8,10,0.09,1
560,10/30/2019,1011,71.13,71.14,89.3,89.3,0.43,3.36,0.04,8.36,292,7,0.0002,0.0001,261.4,10,0.09,1
561,10/30/2019,1011,70.67,70.71,89.46,89.46,0.44,3.38,0.04,8.35,292,7,0.0002,0.0001,261.4,10,0.09,1
562,10/30/2019,1011.1,70.59,70.88,89.35,89.35,0.4,3.27,0.04,7.65,300,7,0.0002,0.0001,261.8,10,0.09,0
563,10/30/2019,1011,71.28,71.34,89.48,89.48,0.43,3.37,0.04,8.35,292,7,0.0002,0.0001,261.4,10,0.09,0
564,10/30/2019,1011,71.2,71.17,89.52,89.52,0.43,3.34,0.04,8.38,292,7,0.0002,0.0001,261.4,10,0.09,1
565,10/30/2019,1011,71.65,71.6,89.6,89.6,0.44,3.36,0.04,8.31,292,7,0.0002,0.0001,261.4,10,0.09,0
566,10/30/2019,1011.1,71.84,72.03,89.25,89.25,0.41,3.29,0.04,7.6,295,7,0.0002,0.0001,261.8,10,0.09,0
567,10/31/2019,1010.3,71.26,71.39,88.61,88.61,0.43,3.97,0.01,8.28,297,7,0.0003,0,260.1,10,0.13,1
568,10/31/2019,1010.3,71.15,71.41,88.38,88.38,0.46,3.99,0.02,8.63,295,6,0.0004,0,260,10,0.13,1
569,10/31/2019,1010.3,71.14,71.4,88.55,88.55,0.45,3.96,0.01,8.94,296,6,0.0003,0,260,10,0.13,1
570,10/31/2019,1010.3,70.71,71.21,88.69,88.69,0.46,3.99,0.01,8.78,295,6,0.0004,0,260,10,0.13,1
